scenario_name,array_gini_coefficient,arr_size,total_trials,regular_avg,regular_std,epsilon,avg_comparisons,std_comparisons,improvement_pct,ci_lower,ci_upper,margin_of_error,sample_size,t_statistic,p_value,is_significant,drunkness_level
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,0.18000000000000044,11.38,1.8951293231637654,1.471861471861471,11.003965227167729,11.756034772832272,0.37603477283227194,100,-0.7223595776436207,0.4710007955037586,False,0.18000000000000044
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,0.20000000000000046,11.87,2.0233735206432857,-2.7705627705627576,11.468518796110578,12.27148120388942,0.4014812038894211,100,1.3019526723839197,0.19463594736818837,False,0.20000000000000046
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,0.22000000000000047,12.19,1.9,-5.54112554112553,11.81299877921335,12.567001220786649,0.3770012207866497,100,2.7149445233484655,0.007267749667628063,True,0.22000000000000047
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,0.2400000000000005,12.46,1.7374077985855418,-7.87878787878788,12.115260599436319,12.804739400563683,0.3447394005636815,100,4.08373422362659,6.536511452893303e-05,True,0.2400000000000005
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,0.2600000000000005,12.06,1.9582511265788856,-4.415584415584414,11.67144049193312,12.44855950806688,0.38855950806687994,100,2.121005303780142,0.035298714644153,True,0.2600000000000005
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,0.2800000000000005,12.38,2.1778499266547966,-7.186147186147187,11.947867325768962,12.812132674231039,0.43213267423103885,100,3.2089653930622952,0.001594830651791355,True,0.2800000000000005
Array (Gini=0.5),0.37505625468613957,5000,100,11.55,1.395338559980945,0.30000000000000054,12.52,2.315865350842385,-8.398268398268389,12.060482071344694,12.979517928655305,0.4595179286553063,100,3.5876250253424455,0.00044123575056496223,True,0.30000000000000054
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,-0.3,12.45,2.3284581103634165,-9.59507042253521,11.987983394653902,12.912016605346096,0.4620166053460967,100,3.8493844137513733,0.00016548473658744767,True,0.3
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,-0.27999999999999997,11.95,2.392644452221741,-5.193661971830985,11.475247431896841,12.424752568103157,0.4747525681031585,100,2.0453204049291642,0.042333516838367495,True,0.27999999999999997
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,-0.25999999999999995,12.3,2.0621651855574648,-8.274647887323955,11.890821688200583,12.709178311799418,0.40917831179941694,100,3.591846704894312,0.0004196051723149623,True,0.25999999999999995
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,-0.23999999999999994,12.04,2.2604191977363293,-5.985915492957744,11.59148379103359,12.488516208966407,0.44851620896640815,100,2.449618173232487,0.015263445476650959,True,0.23999999999999994
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,-0.21999999999999992,11.93,1.9029748110033227,-5.01760563380282,11.552408512171317,12.307591487828683,0.37759148782868246,100,2.285918724974247,0.023346646076351604,True,0.21999999999999992
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,-0.1999999999999999,11.65,2.011959193915174,-2.552816901408459,11.250783646168976,12.049216353831024,0.3992163538310234,100,1.1250503568899703,0.2619945610265958,False,0.1999999999999999
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,-0.17999999999999988,11.29,2.194092159422754,0.6161971830985941,10.854644514410108,11.72535548558989,0.435355485589892,100,-0.25714441494949236,0.7973582134706888,False,0.17999999999999988
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,-0.15999999999999986,11.71,1.9399833384684915,-3.0809859154929704,11.325065217416642,12.09493478258336,0.3849347825833587,100,1.3878512960410518,0.16679456523265637,False,0.15999999999999986
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,-0.13999999999999985,11.67,1.6271372890987894,-2.728873239436624,11.34714066085383,11.99285933914617,0.3228593391461702,100,1.3537325202906034,0.17736511506711067,False,0.13999999999999985
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,-0.11999999999999983,11.38,1.7219908609666095,-0.1760563380281809,11.038319654332703,11.721680345667298,0.34168034566729777,100,0.08480656822324609,0.9325012359254097,False,0.11999999999999983
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,-0.09999999999999981,11.52,1.7551079853969216,-1.4084507042253533,11.171748498364718,11.868251501635282,0.3482515016352825,100,0.6715361897117142,0.502667425595326,False,0.09999999999999981
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,-0.0799999999999998,11.35,1.80557498047049,0.08802816901408263,10.991734751653048,11.708265248346951,0.35826524834695045,100,-0.04132208598119929,0.9670812986236008,False,0.0799999999999998
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,-0.059999999999999776,11.65,1.328590047814417,-2.552816901408459,11.386378910552091,11.91362108944791,0.26362108944790974,100,1.3886068558841436,0.16656902327928153,False,0.059999999999999776
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,-0.03999999999999976,11.68,1.4898986474918285,-2.8169014084507067,11.384371784761685,11.975628215238315,0.29562821523831456,100,1.458140767088109,0.14639577534612228,False,0.03999999999999976
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,-0.01999999999999974,11.39,1.5947831618540915,-0.26408450704226355,11.07356042162685,11.706439578373152,0.31643957837315034,100,0.13232822820084972,0.8948590720354643,False,0.01999999999999974
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,2.7755575615628914e-16,11.19,1.4750107001837531,1.496478873239436,10.89732587650387,11.482674123496128,0.2926741234961294,100,-0.7782117514190973,0.43738035605459646,False,2.7755575615628914e-16
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,0.020000000000000295,11.16,1.7449494218596953,1.760563380281684,10.813764177762073,11.506235822237928,0.3462358222379283,100,-0.8420614400647971,0.4007759074473911,False,0.020000000000000295
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,0.04000000000000031,11.51,1.388953533849106,-1.3204225352112708,11.23440148532787,11.78559851467213,0.27559851467212854,100,0.7051074587305671,0.48158999186551044,False,0.04000000000000031
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,0.06000000000000033,11.54,1.6169556130412035,-1.5845070422535186,11.219160926276652,11.860839073723346,0.320839073723347,100,0.7885255260508524,0.4313324620660942,False,0.06000000000000033
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,0.08000000000000035,11.65,1.5787413475374117,-2.552816901408459,11.33674346561686,11.96325653438314,0.31325653438313933,100,1.2855554795828852,0.2001004054352936,False,0.08000000000000035
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,0.10000000000000037,11.4,1.5891043154093205,-0.35211267605634616,11.084687227964922,11.715312772035078,0.3153127720350774,100,0.17674880153784062,0.8598864024087068,False,0.10000000000000037
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,0.12000000000000038,11.46,1.771947510452265,-0.8802816901408576,11.108407171257701,11.8115928287423,0.3515928287422993,100,0.41753156225611965,0.6767460992637188,False,0.12000000000000038
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,0.1400000000000004,11.75,1.5787413475374117,-3.433098591549301,11.43674346561686,12.06325653438314,0.31325653438313933,100,1.7288504725424978,0.08539525924320145,False,0.1400000000000004
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,0.16000000000000042,11.47,1.7434147382349816,-0.9683098591549403,11.124068692288409,11.815931307711592,0.3459313077115923,100,0.4633537065855656,0.6436229132987976,False,0.16000000000000042
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,0.18000000000000044,11.81,1.8678297242489421,-3.9612676056338123,11.439382059861346,12.180617940138655,0.37061794013865396,100,1.8242183315844616,0.06965885471800873,False,0.18000000000000044
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,0.20000000000000046,11.83,1.8805490279343016,-4.137323943661977,11.456858274062958,12.203141725937042,0.37314172593704165,100,1.8978743467765524,0.059201732278881265,False,0.20000000000000046
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,0.22000000000000047,11.69,2.2992972136650094,-2.9049295774647894,11.23376954920892,12.146230450791078,0.4562304507910793,100,1.1753428222075895,0.24143314611965316,False,0.22000000000000047
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,0.2400000000000005,11.64,2.148619476912014,-2.4647887323943762,11.213667281156948,12.066332718843054,0.4263327188430537,100,1.0425627261066426,0.29852171416734774,False,0.2400000000000005
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,0.2600000000000005,11.77,2.17355548223261,-3.6091549295774663,11.338719436710942,12.201280563289057,0.4312805632890575,100,1.5153304210388694,0.1314181325292134,False,0.2600000000000005
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,0.2800000000000005,12.07,2.1614389146626793,-6.250000000000008,11.641123626587579,12.498876373412422,0.42887637341242174,100,2.6335735832964042,0.009171886041295197,True,0.2800000000000005
Array (Gini=0.6),0.32313326315617075,5000,100,11.36,1.6113235666257837,0.30000000000000054,12.68,2.0786553540229034,-11.619718309859158,12.267549681020347,13.092450318979653,0.4124503189796527,100,5.018912828622193,1.2080997393706105e-06,True,0.30000000000000054
